model,context_length,noise_ratio,entropy,correct
GPT2-Large,128,0.1,6.043867296642727,0
GPT2-Large,128,0.1,6.015938454204136,1
GPT2-Large,128,0.1,5.982362104786767,1
GPT2-Large,128,0.1,6.213647842407227,0
GPT2-Large,128,0.1,6.221425420708126,0
GPT2-Large,128,0.1,6.048179037041134,0
GPT2-Large,128,0.1,5.9241131279203625,0
GPT2-Large,128,0.1,6.068032410409716,0
GPT2-Large,128,0.1,6.098424361811744,1
GPT2-Large,128,0.1,5.947377324104309,0
GPT2-Large,128,0.1,6.142132494184706,0
GPT2-Large,128,0.1,6.2194108499421015,1
GPT2-Large,128,0.1,6.100942095120748,0
GPT2-Large,128,0.1,5.972179863188002,0
GPT2-Large,128,0.1,5.831629547807905,0
GPT2-Large,128,0.1,6.169605798191494,0
GPT2-Large,128,0.1,6.1551138162612915,0
GPT2-Large,128,0.1,5.971421930525038,1
GPT2-Large,128,0.1,6.185938159624736,1
GPT2-Large,128,0.1,6.061665296554565,0
GPT2-Large,128,0.1,5.913858340846168,1
GPT2-Large,128,0.1,6.103305174244775,0
GPT2-Large,128,0.1,6.028979692194197,1
GPT2-Large,128,0.1,6.183446115917629,1
GPT2-Large,128,0.1,5.767023086547852,0
GPT2-Large,128,0.1,6.083220402399699,0
GPT2-Large,128,0.1,6.0928558641009865,1
GPT2-Large,128,0.1,5.841070466571384,0
GPT2-Large,128,0.1,6.120899511708154,0
GPT2-Large,128,0.1,6.094799240430196,1
GPT2-Large,128,0.1,5.746765911579132,0
GPT2-Large,128,0.1,6.021621498796675,0
GPT2-Large,128,0.1,5.7541863388485375,1
GPT2-Large,128,0.1,6.2728515598509045,0
GPT2-Large,128,0.1,5.870781362056732,0
GPT2-Large,128,0.1,5.998807013034821,1
GPT2-Large,128,0.1,5.866513484054142,1
GPT2-Large,128,0.1,5.957565214898851,1
GPT2-Large,128,0.1,6.093801339467366,0
GPT2-Large,128,0.1,6.02452493376202,1
GPT2-Large,128,0.1,6.022231221199036,1
GPT2-Large,128,0.1,6.072558085123698,0
GPT2-Large,128,0.1,6.048450708389282,1
GPT2-Large,128,0.1,5.988034155633715,1
GPT2-Large,128,0.1,6.1289299792713585,1
GPT2-Large,128,0.1,6.112580445077684,0
GPT2-Large,128,0.1,6.0358225968148975,1
GPT2-Large,128,0.1,6.026404486762153,0
GPT2-Large,128,0.1,6.180928627649943,1
GPT2-Large,128,0.1,6.059738688998753,0
GPT2-Large,128,0.1,5.853061159451802,1
GPT2-Large,128,0.1,6.028619554307726,0
GPT2-Large,128,0.1,5.955350756645203,1
GPT2-Large,128,0.1,6.016005112065209,1
GPT2-Large,128,0.1,6.185644626617432,1
GPT2-Large,128,0.1,6.180615305900574,1
GPT2-Large,128,0.1,6.076524085468716,1
GPT2-Large,128,0.1,5.893815822071499,1
GPT2-Large,128,0.1,6.065957989957598,0
GPT2-Large,128,0.1,5.8850800726148815,1
GPT2-Large,128,0.1,6.157491617732578,1
GPT2-Large,128,0.1,5.931044644779629,0
GPT2-Large,128,0.1,6.004097925292121,0
GPT2-Large,128,0.1,5.893693102730645,0
GPT2-Large,128,0.1,6.088591310713026,1
GPT2-Large,128,0.1,6.247771124045054,0
GPT2-Large,128,0.1,5.83489688899782,0
GPT2-Large,128,0.1,6.004588074154324,1
GPT2-Large,128,0.1,6.056405703226726,1
GPT2-Large,128,0.1,6.001353495650822,1
GPT2-Large,128,0.1,5.917981180879805,1
GPT2-Large,128,0.2,6.144125090705024,1
GPT2-Large,128,0.2,6.249775648117065,1
GPT2-Large,128,0.2,6.111416498819987,1
GPT2-Large,128,0.2,6.007523390981886,0
GPT2-Large,128,0.2,6.016928977436489,1
GPT2-Large,128,0.2,6.261969685554504,0
GPT2-Large,128,0.2,6.569143599934048,0
GPT2-Large,128,0.2,5.930870903862847,0
GPT2-Large,128,0.2,6.178486704826355,0
GPT2-Large,128,0.2,5.87626412179735,0
GPT2-Large,128,0.2,6.029465523031023,0
GPT2-Large,128,0.2,6.243244820170933,1
GPT2-Large,128,0.2,6.314027878973219,0
GPT2-Large,128,0.2,6.2435219287872314,0
GPT2-Large,128,0.2,5.902201685640547,0
GPT2-Large,128,0.2,6.162481142414941,1
GPT2-Large,128,0.2,6.119341161515978,0
GPT2-Large,128,0.2,6.214750634299384,1
GPT2-Large,128,0.2,6.07838069068061,0
GPT2-Large,128,0.2,6.175709790653652,0
GPT2-Large,128,0.2,5.946707791752285,1
GPT2-Large,128,0.2,6.3920120133294,0
GPT2-Large,128,0.2,5.905128134621514,0
GPT2-Large,128,0.2,6.092132747173309,1
GPT2-Large,128,0.2,6.0791710880067615,0
GPT2-Large,128,0.2,5.966907494597965,0
GPT2-Large,128,0.2,6.104197144508362,0
GPT2-Large,128,0.2,6.093336489465502,0
GPT2-Large,128,0.2,6.308983630604214,0
GPT2-Large,128,0.2,6.326407021946377,0
GPT2-Large,128,0.2,6.215589543183644,0
GPT2-Large,128,0.2,5.910943150520325,0
GPT2-Large,128,0.2,6.210635569360521,0
GPT2-Large,128,0.2,6.25134199195438,0
GPT2-Large,128,0.2,6.185614148775737,0
GPT2-Large,128,0.2,6.028733306460911,1
GPT2-Large,128,0.2,6.007588432894813,1
GPT2-Large,128,0.2,6.251101308398777,1
GPT2-Large,128,0.2,6.166563100285,0
GPT2-Large,128,0.2,6.033576912350124,0
GPT2-Large,128,0.2,6.253099461396535,1
GPT2-Large,128,0.2,6.118858423497942,0
GPT2-Large,128,0.2,6.0309506588512,1
GPT2-Large,128,0.2,6.163162317540911,0
GPT2-Large,128,0.2,6.152388691902161,0
GPT2-Large,128,0.2,6.153087417284648,0
GPT2-Large,128,0.2,6.075812127855089,0
GPT2-Large,128,0.2,6.247093690766229,0
GPT2-Large,128,0.2,6.0220604340235395,0
GPT2-Large,128,0.2,5.996323903401692,0
GPT2-Large,128,0.2,6.192539678679572,0
GPT2-Large,128,0.2,5.810099860032399,0
GPT2-Large,128,0.2,6.002126932144165,0
GPT2-Large,128,0.2,6.167493462562561,1
GPT2-Large,128,0.2,6.097460137473212,0
GPT2-Large,128,0.2,6.161680201689403,0
GPT2-Large,128,0.2,6.326756185955471,0
GPT2-Large,128,0.2,6.004140747918023,0
GPT2-Large,128,0.2,6.179088473320007,0
GPT2-Large,128,0.2,6.2197235160403785,1
GPT2-Large,128,0.2,6.470531933837467,0
GPT2-Large,128,0.2,6.4323714044359,0
GPT2-Large,128,0.2,6.035162025027805,0
GPT2-Large,128,0.2,5.905984004338582,0
GPT2-Large,128,0.2,6.36421885755327,0
GPT2-Large,128,0.2,6.136672351095411,1
GPT2-Large,128,0.2,6.183103038205041,1
GPT2-Large,128,0.2,6.14134767320421,0
GPT2-Large,128,0.2,5.721469746695624,0
GPT2-Large,128,0.2,6.271496004528469,0
GPT2-Large,128,0.2,5.83561028374566,0
GPT2-Large,128,0.2,6.09605030881034,0
GPT2-Large,128,0.2,6.3158369064331055,0
GPT2-Large,128,0.2,6.107609921031528,0
GPT2-Large,128,0.2,6.099196831385295,0
GPT2-Large,128,0.2,5.9228629271189375,0
GPT2-Large,128,0.2,6.221590717633565,0
GPT2-Large,128,0.2,6.317960712644789,0
GPT2-Large,128,0.2,6.031371454397838,0
GPT2-Large,128,0.2,6.049429734547933,0
GPT2-Large,128,0.2,6.159021019935608,1
GPT2-Large,128,0.2,6.2007416354285345,0
GPT2-Large,128,0.2,6.455413778622945,0
GPT2-Large,128,0.2,6.269593305057949,0
GPT2-Large,128,0.2,6.3501440154181585,0
GPT2-Large,128,0.2,6.347875118255615,1
GPT2-Large,128,0.2,6.275064408779144,1
GPT2-Large,128,0.2,6.328695456186931,0
GPT2-Large,128,0.2,6.189969817797343,1
GPT2-Large,128,0.2,6.172725584771898,0
GPT2-Large,128,0.3,6.3990497257974415,0
GPT2-Large,128,0.3,6.093576179610358,1
TinyLlama,32,0.0,3.4085950309580024,0
TinyLlama,32,0.0,3.381046961654316,0
TinyLlama,32,0.0,3.3144593130458486,0
TinyLlama,32,0.0,3.3668493845246057,0
TinyLlama,32,0.0,3.434511563994668,0
TinyLlama,32,0.0,3.4296052130785855,0
TinyLlama,32,0.0,3.324479720809243,0
TinyLlama,32,0.0,3.272612051530318,1
TinyLlama,32,0.0,3.334228288043629,0
TinyLlama,32,0.0,3.2855643142353403,0
TinyLlama,32,0.0,3.381206078962846,0
TinyLlama,32,0.0,3.346480965614319,0
TinyLlama,32,0.0,3.250308844176206,0
TinyLlama,32,0.0,3.3306652903556824,0
TinyLlama,32,0.0,3.3862351666797292,0
TinyLlama,32,0.0,3.4090803373943674,0
TinyLlama,32,0.0,3.356937359679829,0
TinyLlama,32,0.0,3.4112250859087165,0
TinyLlama,32,0.0,3.3739632042971524,1
TinyLlama,32,0.0,3.3475532314994116,0
TinyLlama,32,0.0,3.320459322495894,1
TinyLlama,32,0.0,3.402151059020649,0
TinyLlama,32,0.0,3.4032587463205513,0
TinyLlama,32,0.0,3.254547558047555,0
TinyLlama,32,0.0,3.3685372471809387,0
TinyLlama,32,0.0,3.3513180180029436,0
TinyLlama,32,0.0,3.303589690815319,1
TinyLlama,32,0.0,3.382318756797097,0
TinyLlama,32,0.0,3.3161737756295637,0
TinyLlama,32,0.0,3.320988508788022,0
TinyLlama,32,0.0,3.3470332730900156,0
TinyLlama,32,0.0,3.297376524318348,1
TinyLlama,32,0.0,3.2780781225724653,1
TinyLlama,32,0.0,3.417247951030731,0
TinyLlama,32,0.0,3.359068984335119,0
TinyLlama,32,0.0,3.4013623866167935,0
TinyLlama,32,0.0,3.3904942111535505,0
TinyLlama,32,0.0,3.322177328846671,0
TinyLlama,32,0.0,3.330302969975905,0
TinyLlama,32,0.0,3.3587412400679155,0
TinyLlama,32,0.0,3.380826088515195,0
TinyLlama,32,0.0,3.356318869374015,0
TinyLlama,32,0.0,3.3418211178346113,0
TinyLlama,32,0.0,3.3250028165903958,0
TinyLlama,32,0.0,3.311968976801092,0
TinyLlama,32,0.0,3.425722907889973,0
TinyLlama,32,0.0,3.34097237478603,0
TinyLlama,32,0.0,3.313989666375247,0
TinyLlama,32,0.0,3.3566475348039106,0
TinyLlama,32,0.0,3.345328975807537,1
TinyLlama,32,0.0,3.3781053586439653,0
TinyLlama,32,0.0,3.398659213022752,0
TinyLlama,32,0.0,3.3063278523358433,0
TinyLlama,32,0.0,3.3280315724286167,0
TinyLlama,32,0.0,3.3543706753037195,0
TinyLlama,32,0.0,3.3023884946649726,0
TinyLlama,32,0.0,3.3013005635955115,0
TinyLlama,32,0.0,3.33396758816459,0
TinyLlama,32,0.0,3.4005864316766914,0
TinyLlama,32,0.0,3.368847494775599,0
TinyLlama,32,0.0,3.387556563724171,0
TinyLlama,32,0.0,3.3395079970359802,1
TinyLlama,32,0.0,3.3641989935528147,0
TinyLlama,32,0.0,3.2691846164790066,0
TinyLlama,32,0.0,3.3629478161985222,0
TinyLlama,32,0.0,3.3527627153830095,1
TinyLlama,32,0.0,3.3945730816234243,0
TinyLlama,32,0.0,3.3397856300527398,0
TinyLlama,32,0.0,3.3441849134185095,0
TinyLlama,32,0.0,3.3691085143522783,0
TinyLlama,32,0.0,3.302459516308524,0
TinyLlama,32,0.0,3.4050192778760735,0
TinyLlama,32,0.0,3.227728079665791,1
TinyLlama,32,0.0,3.329234312881123,0
TinyLlama,32,0.0,3.409002282402732,0
TinyLlama,32,0.0,3.3651623780077156,0
TinyLlama,32,0.0,3.4005762067708103,0
TinyLlama,32,0.0,3.353960400277918,1
TinyLlama,32,0.0,3.2879498926076023,1
TinyLlama,32,0.0,3.369810489091006,0
TinyLlama,32,0.0,3.393294025551189,1
TinyLlama,32,0.0,3.4167250015518884,0
TinyLlama,32,0.0,3.293534582311457,0
TinyLlama,32,0.0,3.2810131040486423,0
TinyLlama,32,0.0,3.343928727236661,0
TinyLlama,32,0.0,3.343534079464999,0
TinyLlama,32,0.0,3.34603969075463,0
TinyLlama,32,0.0,3.3687267574397,0
TinyLlama,32,0.0,3.337047143415971,0
TinyLlama,32,0.0,3.379400237040086,0
TinyLlama,32,0.1,3.71939448334954,0
TinyLlama,32,0.1,3.5722834196957676,0
TinyLlama,32,0.1,3.622685194015503,0
TinyLlama,32,0.1,3.6495172652331265,0
TinyLlama,32,0.1,3.601802858439359,0
TinyLlama,32,0.1,3.6615360866893423,0
TinyLlama,32,0.1,3.5114959370006216,1
TinyLlama,32,0.1,3.6598129922693428,0
TinyLlama,32,0.1,3.520244311202656,0
TinyLlama,32,0.1,3.555683970451355,1
TinyLlama,32,0.1,3.6169906583699314,0
TinyLlama,32,0.1,3.688966832377694,0
TinyLlama,32,0.1,3.7120846835049717,1
TinyLlama,32,0.1,3.6299428560517053,1
TinyLlama,32,0.1,3.6182371269572866,0
TinyLlama,32,0.1,3.811375319957733,0
TinyLlama,32,0.1,3.7261839454824273,0
TinyLlama,32,0.1,3.6430452303452925,0
TinyLlama,32,0.1,3.766329299319874,0
TinyLlama,32,0.1,3.646710227836262,0
TinyLlama,32,0.1,3.734859444878318,0
TinyLlama,32,0.1,3.596699692986228,0
TinyLlama,32,0.1,3.5507892370224,0
TinyLlama,32,0.1,3.6296469189903955,0
TinyLlama,32,0.1,3.578664389523593,0
TinyLlama,32,0.1,3.64700186252594,0
TinyLlama,32,0.1,3.4595239866863596,1
TinyLlama,32,0.1,3.6413298628546973,0
TinyLlama,32,0.1,3.5110008174722847,0
TinyLlama,32,0.1,3.7085512713952498,0
TinyLlama,32,0.1,3.5434383208101448,0
TinyLlama,32,0.1,3.664927829395641,0
TinyLlama,32,0.1,3.605357652360743,0
TinyLlama,32,0.1,3.520444143902172,0
TinyLlama,32,0.1,3.5025212981484155,1
TinyLlama,32,0.1,3.713197274641557,0
TinyLlama,32,0.1,3.643259595740925,0
TinyLlama,32,0.1,3.6597625017166138,0
TinyLlama,32,0.1,3.758125960826874,0
TinyLlama,32,0.1,3.724455697969957,0
TinyLlama,32,0.1,3.7811019149693577,1
TinyLlama,32,0.1,3.6807245341214267,0
TinyLlama,32,0.1,3.602798819541931,0
TinyLlama,32,0.1,3.5010868906974792,0
TinyLlama,32,0.1,3.6759337566115637,0
TinyLlama,32,0.1,3.7171648415652188,0
TinyLlama,32,0.1,3.6620557633313267,0
TinyLlama,32,0.1,3.6492135849866,1
TinyLlama,32,0.1,3.6286970647898587,1
TinyLlama,32,0.1,3.6190249269658867,0
TinyLlama,32,0.1,3.640853025696494,1
TinyLlama,32,0.1,3.6349543170495466,0
TinyLlama,32,0.1,3.533073831688274,1
TinyLlama,32,0.1,3.640318740497936,1
TinyLlama,32,0.1,3.7244791930372063,1
TinyLlama,32,0.1,3.6313770521770823,0
TinyLlama,32,0.1,3.698858613317663,1
TinyLlama,32,0.1,3.6413381424817173,0
TinyLlama,32,0.1,3.7877948880195618,1
TinyLlama,32,0.1,3.673457980155945,0
TinyLlama,32,0.1,3.5791453339836816,0
TinyLlama,32,0.1,3.655714999545704,0
TinyLlama,32,0.1,3.6349539919333025,0
TinyLlama,32,0.1,3.5628845149820503,0
TinyLlama,32,0.1,3.5597533800385217,0
TinyLlama,32,0.1,3.559823523868214,1
TinyLlama,32,0.1,3.7041076638481836,0
TinyLlama,32,0.1,3.571061822501096,0
TinyLlama,32,0.1,3.623606053265658,0
TinyLlama,32,0.1,3.5592011321674693,0
TinyLlama,32,0.1,3.7150983214378357,0
TinyLlama,32,0.1,3.580059999769384,0
TinyLlama,32,0.1,3.609473564408042,0
TinyLlama,32,0.1,3.5930443839593367,0
TinyLlama,32,0.1,3.6566165577281606,1
TinyLlama,32,0.1,3.5644036043773997,0
TinyLlama,32,0.1,3.653052519668232,0
TinyLlama,32,0.1,3.6951889016411523,0
TinyLlama,32,0.1,3.5742149461399424,1
TinyLlama,32,0.1,3.5509297089143232,0
TinyLlama,32,0.1,3.6712592948566782,1
TinyLlama,32,0.1,3.6164167902686377,0
TinyLlama,32,0.1,3.6746938174421135,0
TinyLlama,32,0.1,3.672970490022139,0
TinyLlama,32,0.1,3.5243022821166297,1
TinyLlama,32,0.1,3.6367188529534773,0
TinyLlama,32,0.1,3.6144560358741065,0
TinyLlama,32,0.1,3.6311879699880425,0
TinyLlama,32,0.1,3.577897012233734,1
TinyLlama,32,0.1,3.7279673381285234,0
TinyLlama,32,0.2,3.700205380266363,0
TinyLlama,32,0.2,3.639926867051558,1
TinyLlama,32,0.2,3.696076734499498,0
TinyLlama,32,0.2,3.634442546150901,0
TinyLlama,32,0.2,3.6616501157934014,0
TinyLlama,32,0.2,3.7085430676286872,0
TinyLlama,32,0.2,3.5733978098089043,0
TinyLlama,32,0.2,3.7817469293420967,0
TinyLlama,32,0.2,3.6015077124942434,0
TinyLlama,32,0.2,3.692674707282673,0
TinyLlama,32,0.2,3.6741918217052114,0
TinyLlama,32,0.2,3.837195721539584,0
TinyLlama,32,0.2,3.8209228353066877,0
TinyLlama,32,0.2,3.6330770687623457,0
TinyLlama,32,0.2,3.808054718104276,0
TinyLlama,32,0.2,3.679393947124481,1
TinyLlama,32,0.2,3.728065945885398,0
TinyLlama,32,0.2,3.5648890137672424,0
TinyLlama,32,0.2,3.676570187915455,0
TinyLlama,32,0.2,3.772184902971441,0
TinyLlama,32,0.2,3.7229080471125515,0
TinyLlama,32,0.2,3.626780699599873,0
TinyLlama,32,0.2,3.655290966684168,0
TinyLlama,32,0.2,3.7249350168488244,1
TinyLlama,32,0.2,3.7882437868551775,0
TinyLlama,32,0.2,3.5886945020068777,0
TinyLlama,32,0.2,3.6574289365248247,0
TinyLlama,32,0.2,3.790480917150324,0
TinyLlama,32,0.2,3.5882826989347283,0
TinyLlama,32,0.2,3.757426283576272,0
TinyLlama,32,0.2,3.5950157154690134,0
TinyLlama,32,0.2,3.7723004547032444,0
TinyLlama,32,0.2,3.577679254791953,0
TinyLlama,32,0.2,3.876296867023815,0
TinyLlama,32,0.2,3.9279289462349634,0
TinyLlama,32,0.2,3.820256531238556,0
TinyLlama,32,0.2,3.788892984390259,0
TinyLlama,32,0.2,3.614885698665272,0
TinyLlama,32,0.2,3.6904247294772756,0
TinyLlama,32,0.2,3.6702873435887424,1
TinyLlama,32,0.2,3.960456436330622,0
TinyLlama,32,0.2,3.62164090980183,1
TinyLlama,32,0.2,3.5765539407730103,0
TinyLlama,32,0.2,3.721443929455497,1
TinyLlama,32,0.2,3.6768002726814966,0
TinyLlama,32,0.2,3.7133307456970215,1
TinyLlama,32,0.2,3.596580050208352,0
TinyLlama,32,0.2,3.5726400234482507,0
TinyLlama,32,0.2,3.6332171125845476,0
TinyLlama,32,0.2,3.6154615012082187,1
TinyLlama,32,0.2,3.8402624021876943,1
TinyLlama,32,0.2,3.6149992400949653,0
TinyLlama,32,0.2,3.701147496700287,0
TinyLlama,32,0.2,3.661554515361786,1
TinyLlama,32,0.2,3.731800902973522,0
TinyLlama,32,0.2,3.6240791732614692,0
TinyLlama,32,0.2,3.639218368313529,0
TinyLlama,32,0.2,3.8824299682270396,0
TinyLlama,32,0.2,3.793552658774636,0
TinyLlama,32,0.2,3.8558368141000923,0
TinyLlama,32,0.2,3.607027378949252,0
TinyLlama,32,0.2,3.5604786331003364,0
TinyLlama,32,0.2,3.608275072141127,0
TinyLlama,32,0.2,3.6313532049005683,0
TinyLlama,32,0.2,3.5768852667375044,0
TinyLlama,32,0.2,3.667557022788308,0
TinyLlama,32,0.2,3.626819984479384,0
TinyLlama,32,0.2,3.7365826585076074,0
TinyLlama,32,0.2,3.539426852356304,0
TinyLlama,32,0.2,3.7026852640238674,0
TinyLlama,32,0.2,3.708234028382735,0
TinyLlama,32,0.2,3.6800852851434187,0
TinyLlama,32,0.2,3.77230444279584,0
TinyLlama,32,0.2,3.5322687354954807,0
TinyLlama,32,0.2,3.781958905133334,1
TinyLlama,32,0.2,3.623035317117518,1
TinyLlama,32,0.2,3.92622510953383,0
TinyLlama,32,0.2,3.646088659763336,0
TinyLlama,32,0.2,3.821262776851654,0
TinyLlama,32,0.2,3.612831169908697,0
TinyLlama,32,0.2,3.6456017710945825,0
TinyLlama,32,0.2,3.799418709494851,0
TinyLlama,32,0.2,3.897593221881173,0
TinyLlama,32,0.2,3.8630636063489048,0
TinyLlama,32,0.2,3.6745337789708916,0
TinyLlama,32,0.2,3.6461606567556206,0
TinyLlama,32,0.2,3.746303764256564,1
TinyLlama,32,0.2,3.5519515655257483,0
TinyLlama,32,0.2,3.7455531467090952,0
TinyLlama,32,0.2,3.72960688309236,1
TinyLlama,32,0.3,3.554540953852914,0
TinyLlama,32,0.3,3.8309739232063293,1
TinyLlama,32,0.3,3.5737076835198835,0
TinyLlama,32,0.3,3.6073090705004605,0
TinyLlama,32,0.3,3.717676243998788,0
TinyLlama,32,0.3,3.849724168127233,0
TinyLlama,32,0.3,3.5450653596357866,0
TinyLlama,32,0.3,3.6615770675919275,0
TinyLlama,32,0.3,3.6100265058604153,0
TinyLlama,32,0.3,3.577617060054432,0
TinyLlama,32,0.3,3.7081679810177195,0
TinyLlama,32,0.3,3.5873607288707388,0
TinyLlama,32,0.3,3.7696044228293677,0
TinyLlama,32,0.3,3.826848636973988,1
TinyLlama,32,0.3,3.6364127451723274,0
TinyLlama,32,0.3,3.7579876347021623,0
TinyLlama,32,0.3,3.7349282828244297,0
TinyLlama,32,0.3,3.785210907459259,1
TinyLlama,32,0.3,3.664901695468209,0
TinyLlama,32,0.3,3.7065556049346924,1
TinyLlama,32,0.3,3.6242212707346138,0
TinyLlama,32,0.3,3.9368242025375366,0
TinyLlama,32,0.3,3.7566547339612786,0
TinyLlama,32,0.3,3.6037102179093794,0
TinyLlama,32,0.3,3.600869568911466,0
TinyLlama,32,0.3,3.562693319537423,0
TinyLlama,32,0.3,3.55170601606369,0
TinyLlama,32,0.3,3.6745838848027317,0
TinyLlama,32,0.3,3.5765052871270613,0
TinyLlama,32,0.3,3.666927391832525,0
TinyLlama,32,0.3,3.6441175829280508,0
TinyLlama,32,0.3,3.8543388680978254,0
TinyLlama,32,0.3,3.6670416701923716,0
TinyLlama,32,0.3,3.5910450328480112,0
TinyLlama,32,0.3,3.6258979819037696,0
TinyLlama,32,0.3,3.7649923725561663,0
TinyLlama,32,0.3,3.696151690049605,0
TinyLlama,32,0.3,3.648174849423495,0
TinyLlama,32,0.3,3.7918938398361206,0
TinyLlama,32,0.3,3.976647463711825,0
TinyLlama,32,0.3,3.7067997509782966,0
TinyLlama,32,0.3,3.723627209663391,0
TinyLlama,32,0.3,3.581204891204834,0
TinyLlama,32,0.3,3.8009831688620825,0
TinyLlama,32,0.3,3.3612979650497437,0
TinyLlama,32,0.3,3.6230035640976648,0
TinyLlama,32,0.3,3.924321510575034,0
TinyLlama,32,0.3,3.6882497559894216,0
TinyLlama,32,0.3,4.009140984578566,0
TinyLlama,32,0.3,3.7316010052507576,0
TinyLlama,32,0.3,3.5280510729009453,1
TinyLlama,32,0.3,3.698630836876956,0
TinyLlama,32,0.3,3.3578151843764563,0
TinyLlama,32,0.3,3.687829402360049,0
TinyLlama,32,0.3,3.8625593889843333,1
TinyLlama,32,0.3,3.533608924258839,0
TinyLlama,32,0.3,3.701533084565943,0
TinyLlama,32,0.3,3.6334814808585425,0
TinyLlama,32,0.3,3.600775030526248,0
TinyLlama,32,0.3,3.7538785392587837,0
TinyLlama,32,0.3,3.684141207825054,0
TinyLlama,32,0.3,3.660256553779949,0
TinyLlama,32,0.3,3.5001259717074307,0
TinyLlama,32,0.3,3.496627764268355,0
TinyLlama,32,0.3,3.7470591068267822,0
TinyLlama,32,0.3,3.793674349784851,0
TinyLlama,32,0.3,3.584207632324912,0
TinyLlama,32,0.3,3.72452805259011,0
TinyLlama,32,0.3,3.9989818659695713,0
TinyLlama,32,0.3,3.6748851104216143,0
TinyLlama,32,0.3,3.6388366005637427,0
TinyLlama,32,0.3,3.7388638203794304,0
TinyLlama,32,0.3,3.5598541552370246,0
TinyLlama,32,0.3,3.5853667205030266,0
TinyLlama,32,0.3,3.798965036869049,0
TinyLlama,32,0.3,3.621339061043479,1
TinyLlama,32,0.3,3.6787851723757656,0
TinyLlama,32,0.3,3.6268739375201138,0
TinyLlama,32,0.3,3.632940200242129,0
TinyLlama,32,0.3,3.7051670388741926,0
TinyLlama,32,0.3,3.664127761667425,0
TinyLlama,32,0.3,3.5420665740966797,0
TinyLlama,32,0.3,3.588200422850522,1
TinyLlama,32,0.3,3.7226793495091526,0
TinyLlama,32,0.3,3.6885688359087165,1
TinyLlama,32,0.3,3.7884400324387983,0
TinyLlama,32,0.3,3.6345942833206872,0
TinyLlama,32,0.3,3.858550548553467,0
TinyLlama,32,0.3,3.4699925346808,0
TinyLlama,32,0.3,3.9050317352468316,0
TinyLlama,32,0.4,3.4959604415026577,0
TinyLlama,32,0.4,3.875009011138569,0
TinyLlama,32,0.4,3.8454661640253933,0
TinyLlama,32,0.4,3.829584078355269,0
TinyLlama,32,0.4,3.682946568185633,0
TinyLlama,32,0.4,3.631475865840912,0
TinyLlama,32,0.4,3.6452072804624382,1
TinyLlama,32,0.4,3.7176987799731167,0
TinyLlama,32,0.4,3.8712703423066572,0
TinyLlama,32,0.4,3.7323057543147695,0
TinyLlama,32,0.4,3.9122851436788384,0
TinyLlama,32,0.4,3.6599954637614163,0
TinyLlama,32,0.4,3.747083376754414,0
TinyLlama,32,0.4,3.5926849191839043,0
TinyLlama,32,0.4,4.0654696009375835,0
TinyLlama,32,0.4,3.822601193731481,0
TinyLlama,32,0.4,3.5587972944433037,0
TinyLlama,32,0.4,3.5134527629072014,0
TinyLlama,32,0.4,3.735029036348516,0
TinyLlama,32,0.4,3.6152538386258213,0
TinyLlama,32,0.4,3.3938327865167097,0
TinyLlama,32,0.4,3.8870399540120903,0
TinyLlama,32,0.4,3.6876074509187178,0
TinyLlama,32,0.4,3.538371644236825,0
TinyLlama,32,0.4,3.8378287716345354,0
TinyLlama,32,0.4,3.4901826652613552,0
TinyLlama,32,0.4,3.817872020331296,1
TinyLlama,32,0.4,3.8883659677072004,0
TinyLlama,32,0.4,3.964362854307348,0
TinyLlama,32,0.4,3.606405545364727,1
TinyLlama,32,0.4,3.6210772503506052,0
TinyLlama,32,0.4,3.7596885941245337,0
TinyLlama,32,0.4,3.5856575098904697,0
TinyLlama,32,0.4,3.9601582180369985,0
TinyLlama,32,0.4,3.713139447298917,0
TinyLlama,32,0.4,3.650571199980649,0
TinyLlama,32,0.4,3.5748746395111084,0
TinyLlama,32,0.4,3.5144317637790334,0
TinyLlama,32,0.4,3.653174199841239,0
TinyLlama,32,0.4,3.8278766491196374,1
TinyLlama,32,0.4,3.4754304831678215,0
TinyLlama,32,0.4,3.6422946019606157,1
TinyLlama,32,0.4,3.5425578355789185,0
TinyLlama,32,0.4,3.5605802752754907,0
TinyLlama,32,0.4,3.5157737244259226,0
TinyLlama,32,0.4,3.855008835142309,0
TinyLlama,32,0.4,3.8191986734216865,0
TinyLlama,32,0.4,3.4606001377105713,0
TinyLlama,32,0.4,3.8251632939685476,1
TinyLlama,32,0.4,3.544597403569655,0
TinyLlama,32,0.4,3.7883180650797756,0
TinyLlama,32,0.4,3.537015671079809,0
TinyLlama,32,0.4,3.838475823402405,1
TinyLlama,32,0.4,3.456079428846186,0
TinyLlama,32,0.4,3.817859785123305,0
TinyLlama,32,0.4,3.531516503203999,0
TinyLlama,32,0.4,3.4548371109095486,1
TinyLlama,32,0.4,3.6029885194518347,0
TinyLlama,32,0.4,3.8569723042574795,0
TinyLlama,32,0.4,3.5933227322318335,0
TinyLlama,32,0.4,3.484891078688882,0
TinyLlama,32,0.4,3.6794474233280527,1
TinyLlama,32,0.4,3.498061543161219,1
TinyLlama,32,0.4,3.627623514695601,0
TinyLlama,32,0.4,3.8459992842240767,0
TinyLlama,32,0.4,3.8350063399835066,0
